_id,_path,_createTime,_updateTime,term,definition
UKSTURlggHyvDSvYaqv9,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UKSTURlggHyvDSvYaqv9,2025-08-31T21:28:38.965594Z,2025-08-31T21:28:38.965594Z,Environmental Assessment (EA),A document that must be submitted for approval by the U.S. Environmental Protection Agency and the U.S. Department of Transportation for transportation projects in which the significance of the environmental impact is not clearly established. An EA is required for all projects for which a Categorical Exclusion or Environmental Impact Statement is not applicable.
UKWsnPCIkzX3Qq1UcnaF,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UKWsnPCIkzX3Qq1UcnaF,2025-08-31T21:17:56.319709Z,2025-08-31T21:17:56.319709Z,AGGREGATE FORECAST,"Forecasting of future demand for a family of products, or for a single product, across multiple dimensions of source—including planned production and customer orders. 2. An estimate of sales, often time phased, for a grouping of products or product families produced by a manufacturing facility or firm. Stated in terms of units or dollars, or both, the aggregate forecast is used for sales and aggregate planning purposes."
UKvpGuYti6koVJdyUATr,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UKvpGuYti6koVJdyUATr,2025-08-31T21:18:10.974570Z,2025-08-31T21:18:10.974570Z,Balloon Payment,"A scheduled payment on a mortgage that is larger than other periodic payments, usually the unamortised final payment. Usually the amount that must be paid in a lump sum at the end of the term."
UL9a80k3d1xueLT6sSSA,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UL9a80k3d1xueLT6sSSA,2025-08-31T21:19:46.008032Z,2025-08-31T21:19:46.008032Z,Bulk Cargo,"Not in packages or containers; shipped loose in the hold of a ship without mark and count. Grain, coal, and sulphur are usually bulk freight"
ULupMVwB0QchzCJLSPgg,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/ULupMVwB0QchzCJLSPgg,2025-08-31T21:32:28.323160Z,2025-08-31T21:32:28.323160Z,Henderson-Clark Model,Innovation theory that distinguishes between knowledge of the components of an idea and knowledge of how the components fit together.
UMH46a9yQLS6MiciWJlu,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UMH46a9yQLS6MiciWJlu,2025-08-31T21:38:12.708416Z,2025-08-31T21:38:12.708416Z,MUX,Abbreviation for: Multiplexor.
UMIcUnwDa6Fs9hZiYZHW,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UMIcUnwDa6Fs9hZiYZHW,2025-08-31T21:31:53.561482Z,2025-08-31T21:31:53.561482Z,Gross Tonne,A unit of measurement for the total enclosed space within a vessel equal to 100 cubic feet or 2.831 cubic meters.
UMw6pm8GNJZmLTXCne10,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UMw6pm8GNJZmLTXCne10,2025-08-31T21:26:07.850145Z,2025-08-31T21:26:07.850145Z,Direct Issue,"An issue to a specific production order based on the authorisation created by generating a pick slip. Material is pulled from stock, immediately deducted from on-hand and transferred to the category of work in process, as opposed to back flush systems that reduce on-hand inventory at a later date based on calculated component usage when the parent item is reported."
UN8ky6je3E3d51XBQuVP,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UN8ky6je3E3d51XBQuVP,2025-08-31T21:20:35.147274Z,2025-08-31T21:20:35.147274Z,Carrier’s Certificate,A certificate required by U.S. Customs to release cargo properly to the correct party.
UNQblbJ0AHOJ56JzHVlo,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UNQblbJ0AHOJ56JzHVlo,2025-08-31T21:34:32.819991Z,2025-08-31T21:34:32.819991Z,ISSN,Abbreviation for: International Standard Serial Number.
UO8i6MVKMLCQ5aquOpMN,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UO8i6MVKMLCQ5aquOpMN,2025-08-31T21:27:26.132354Z,2025-08-31T21:27:26.132354Z,Drive-Through Rack,"Storage racking equipment with side rails to enable warehouse operators to stack product high in deep rows. Unlike Drive-In Racks, Drive-Through Racks allows access from either end of the row, as opposed to only being accessible from the aisle."
UQ8uHRhQ9ggHcwzjvza9,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UQ8uHRhQ9ggHcwzjvza9,2025-08-31T23:38:45.689318Z,2025-08-31T23:38:45.689318Z,UNIFIED PROCUREMENT PLATFORM,"A unified procurement platform is a procurement software system that is not made up of different suites of procurement applications, but instead is once complete software capable of delivering procurement solutions for the entire source to pay cycle."
UQATnLFEoMcDOxNUHU6c,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UQATnLFEoMcDOxNUHU6c,2025-08-31T21:36:52.742979Z,2025-08-31T21:36:52.742979Z,Man the Yards,"To have all of the crew of a sailing vessel not required on deck to handle the ship go aloft and spread out along the yards. Originally used in harbours to display the whole crew to the harbour authorities and the other ships present to show that the vessel‘s guns were not manned and hence her intentions were peaceful, manning the yards has since became a display used in harbour during celebrations and other special events."
UQEUNSPC2bagdKQjh2X9,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UQEUNSPC2bagdKQjh2X9,2025-08-31T21:14:46.109011Z,2025-08-31T21:14:46.109011Z,ABVS,Abbreviation for Automated Best Value System.
UQLYOzQ2dsgp2puDh8Xj,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UQLYOzQ2dsgp2puDh8Xj,2025-08-31T21:19:56.973077Z,2025-08-31T21:19:56.973077Z,Business Process Re-Engineering (BPR),Pragmatic approach of reorganising company activities based on the identification and analysis of the processes with a significant impact on the strategic objectives to be attained.
UQdpq9taOCWYmiYPGOzL,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UQdpq9taOCWYmiYPGOzL,2025-08-31T21:42:12.328068Z,2025-08-31T21:42:12.328068Z,Proof of Delivery (POD),"1. Information supplied by the carrier containing the name of  the person who signed for the shipment, the time and date of delivery, and other shipment delivery related information. 2. A document required from the carrier or driver for proper payment."
UQdslQ7RTea8FTJnLmJ7,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UQdslQ7RTea8FTJnLmJ7,2025-08-31T21:26:40.868695Z,2025-08-31T21:26:40.868695Z,Diversion,"A carrier service that permits changing the destination or consignee of a shipment that is en route, either with or without an additional fee. This is performed only at the request of the owner of the goods."
UR0mwotVIyshaLG5iAOs,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UR0mwotVIyshaLG5iAOs,2025-08-31T21:42:46.558630Z,2025-08-31T21:42:46.558630Z,Quality of Service (QoS) Level,"A network or system agreement that specifies uptime, response time, acceptable error rates, and other conditions for a given service and designated user base."
URNk2QyhbNQ9IIGqkgh4,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/URNk2QyhbNQ9IIGqkgh4,2025-08-31T23:39:08.304301Z,2025-08-31T23:39:08.304301Z,VILRI,Refers to: VICS Item Level RFID Initiative.
URpcz98g5DAegHRemE5v,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/URpcz98g5DAegHRemE5v,2025-08-31T21:30:55.378462Z,2025-08-31T21:30:55.378462Z,Full Absorption,The method that accounts for all costs associated with the production process and is used for financial reporting.
USgAihyMgKGo2JTMurc5,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/USgAihyMgKGo2JTMurc5,2025-08-31T21:25:47.114652Z,2025-08-31T21:25:47.114652Z,DFMA,Abbreviation for: Design for Manufacture/Assembly.
USu1L0SBGk2PXTxAM3L8,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/USu1L0SBGk2PXTxAM3L8,2025-08-31T21:37:53.952769Z,2025-08-31T21:37:53.952769Z,Monte Carlo,"Monte Carlo methods (or Monte Carlo experiments) are a class of computational algorithms that rely on repeated random sampling to compute their results. Monte Carlo methods are often used in simulating physical and mathematical systems. These methods are most suited to calculating processes that have a lot of variation occurring randomly at many different parts of the process over time. They are used to model phenomena with significant uncertainty in inputs to the process and within the process that can result in changes in the process’ performance and business risk (Wikipedia, 2011)."
UTpAdHPTsQhkncRzvbxG,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UTpAdHPTsQhkncRzvbxG,2025-08-31T21:24:18.409362Z,2025-08-31T21:24:18.409362Z,CO-OPERATIVE SYSTEM,Parties act rationally in the name of a common objective.
UUBzcryDPDXIRVkI6f28,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UUBzcryDPDXIRVkI6f28,2025-08-31T21:20:42.060556Z,2025-08-31T21:20:42.060556Z,CAT,Abbreviation for: Category and Clear - Air Turbulence.
UV7dudsltHPTaGITgE7T,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UV7dudsltHPTaGITgE7T,2025-08-31T21:37:09.886236Z,2025-08-31T21:37:09.886236Z,Material,"1. The raw materials and purchased components used in the production of other items. 2. The classification of any lower level item, whether purchased or manufactured. A sub-assembly that has material, labour, and overhead content may be considered strictly as material in the context of being used in an upper level item."
UVP7VzWnjQ2IUKyUdFks,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UVP7VzWnjQ2IUKyUdFks,2025-08-31T21:31:46.762187Z,2025-08-31T21:31:46.762187Z,Gravity Rack,A storage system where items are stocked on an inclined rack and move to the front via gravity as picks are made. Replenishment is made from an aisle at the rear of the rack.
UVqRoRcOj6C8E588kXao,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UVqRoRcOj6C8E588kXao,2025-08-31T21:25:58.405597Z,2025-08-31T21:25:58.405597Z,Digital Signature,"Electronically generated, digitised (as opposed to graphically created) authorisation that is uniquely linkable and traceable to an empowered officer."
UVs7itYbAij7spfz7tc4,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UVs7itYbAij7spfz7tc4,2025-08-31T21:37:11.258487Z,2025-08-31T21:37:11.258487Z,Material Requirements Planning (MRP),"The process that uses the MPS as demand, explodes the bill of material for specified MPS items, nets those requirements against on-hand inventory and existing open orders, and recommends placing new production and purchase orders and changes to existing orders based on parameters that consider safety stock levels, lot sizes and lead times. It is based on the idea of dependent demand (demand for an item is due to its usage in other items) and starts at the highest level in the bill of material, stopping at the first level where the quantity of inventory plus incoming receipts is adequate to meet demand and it is not necessary to send a requirement to the next lower level. While sometimes considered complex due to many levels in the bill of material or a large number of items, MRP in general is just a calculator and depends completely on the accuracy of the MPS, bills of material and order date, and quantity information to be useful."
UVw0h2e6EU1UNbMT8GLG,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UVw0h2e6EU1UNbMT8GLG,2025-08-31T22:41:28.437582Z,2025-08-31T22:41:28.437582Z,Security Level 2,Is the level for which appropriate additional protective security measures shall be maintained for a period of time as a result of heightened risk of a security incident.
UWrSZfeTFtBHT2IRN7Ef,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UWrSZfeTFtBHT2IRN7Ef,2025-08-31T21:31:54.903870Z,2025-08-31T21:31:54.903870Z,Grounding,"When a ship (while afloat) touches the bed of the sea, or goes “aground.”"
UXs4AjULEOKZfX2BvRba,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UXs4AjULEOKZfX2BvRba,2025-08-31T23:00:57.984331Z,2025-08-31T23:00:57.984331Z,Time Stamp,The record of the exact date and time a transaction occurred.
UYhd5WafC3yyWJ54TfIx,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UYhd5WafC3yyWJ54TfIx,2025-08-31T21:34:17.650175Z,2025-08-31T21:34:17.650175Z,Inventory Status,"The classification of inventory based on its stage in the processing cycle. Common classifications include raw materials (materials and components not yet transformed from their initial state), work-in-process (partially-completed units of production that have been altered from their original state), and finished goods (end items that require no further processing)."
UYydCJxDcQxtd1cjMGwB,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UYydCJxDcQxtd1cjMGwB,2025-08-31T21:27:18.764783Z,2025-08-31T21:27:18.764783Z,DPC,Abbreviation for: Dynamic Process Control.
UZI5ALLNXxaFxCmljfjK,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UZI5ALLNXxaFxCmljfjK,2025-08-31T23:39:36.534718Z,2025-08-31T23:39:36.534718Z,WARN,Abbreviation for: Workers’ Adjustment and Retraining Notification Act.
UZsGPzOpfajBVQ5D4fyD,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UZsGPzOpfajBVQ5D4fyD,2025-08-31T21:29:43.377389Z,2025-08-31T21:29:43.377389Z,Fine,"Narrow (fine) in appearance from the vantage point of a lookout or other person viewing activity in the vicinity of a ship, e.g., another ship off the starboard bow with her bow or stern facing the viewer’s ship could be described as “fine on the starboard bow” of the viewer’s ship."
Ua13FeXqqDY0M6EJoAdn,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/Ua13FeXqqDY0M6EJoAdn,2025-08-31T21:40:11.025163Z,2025-08-31T21:40:11.025163Z,P&D,Abbreviation for: Pickup and delivery.
UaJVhpVZ6jn7CD7WGpT7,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UaJVhpVZ6jn7CD7WGpT7,2025-08-31T21:21:10.548534Z,2025-08-31T21:21:10.548534Z,Change Agent,An individual from within or outside an organisation who facilitates change within the organisation. May or may not be the initiator of the change effort.
UcN6yj7vbhp8xyXk7MbI,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UcN6yj7vbhp8xyXk7MbI,2025-08-31T21:34:11.092421Z,2025-08-31T21:34:11.092421Z,Intra-Program Efficiency,"A method to determine the most efficient service delivery alternative, when several service delivery alternatives exist, to support a successful program. This analysis is done by using the measures of cost and anticipated benefits for competing service delivery alternatives used to support the program which service delivery alternative (or combination thereof) will provide the maximum net benefits. Then funds (budget) may be allocated appropriately to the alternative(s) that best support the success of the program."
UcnqH2KMSenn7CWFIZji,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UcnqH2KMSenn7CWFIZji,2025-08-31T22:59:06.198933Z,2025-08-31T22:59:06.198933Z,Stanchion,"Vertical post near a deck’s edge that supports life-lines. A timber fitted in between the frame heads on a wooden hull or a bracket on a steel vessel, approx. one meter high, to support the bulwark plank or plating and the rail."
Udu5bQOB6SXw7hsiT7QK,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/Udu5bQOB6SXw7hsiT7QK,2025-08-31T21:23:38.218573Z,2025-08-31T21:23:38.218573Z,CTQ,Abbreviation for: Critical to Quality.
UeKgLrr38NtIvWQbO1Ov,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UeKgLrr38NtIvWQbO1Ov,2025-08-31T23:01:22.710501Z,2025-08-31T23:01:22.710501Z,Trade Acceptance,A time or a date draft that has been accepted by the buyer (the drawee) for payment at maturity.
UesWlcaZrPPDOhiFMa2N,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/UesWlcaZrPPDOhiFMa2N,2025-08-31T21:42:49.850765Z,2025-08-31T21:42:49.850765Z,Quantity Rounding,System functions that modify the original result of a transaction by rounding up or down to a specified number of decimal places. Typically used when a unit of measure conversion is performed and the generated value does not make sense from a physical or operating standpoint.
Uf3UM65PSy2wrD13gWRz,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/Uf3UM65PSy2wrD13gWRz,2025-08-31T21:25:09.085048Z,2025-08-31T21:25:09.085048Z,DEQ,Abbreviation for: Delivered ex. Quay (Incoterms).
Ug1XdfiJG6ZjGx8Pf0JV,projects/scmpedia-dbbdf/databases/(default)/documents/definitions/Ug1XdfiJG6ZjGx8Pf0JV,2025-08-31T23:01:00.708829Z,2025-08-31T23:01:00.708829Z,TIR,Abbreviation for: Transport International par la Route. Road transport operating agreement among European governments and the United States for the international movement of cargo by road. Display of the TIR carnet allows sealed container loads to cross national frontiers without inspection.
